pnum,date,count,year,nestbox,clear_date,missing_entire_brood,suspected_predation,lay_date,april_lay_date,lay_date_visit_interval,laying_rate,incubation_started,num_broken_eggs,hatch_date,april_hatch_date,incubation_duration,total_egg_weight,num_eggs_weighed,clutch_size,num_chicks,num_chicks_ringed,april_ring_date,ring_day,num_live_chicks,num_dead_chicks,num_fledglings,mean_chick_weight,father,mother,resident,natal_box,year_born,bto_age,age,x,y,type,poly,edge_edi,altitude_m,aspect,northness,habitat_type,soil_type,recorded,total_recordings,missing_recordings,first_recorded,last_recorded,delay,n_vocalisations,repertoire_size,days_from_lay,date_first,date_last
20201MP58,2020-04-12,104,2020,MP58,2020-05-27,,,2020-04-13,13.0,7.0,1.0,True,0,2020-05-03,33.0,14.0,5.8,4.0,7.0,6.0,6,47.0,15.0,6.0,0,6,16.68,vs84234,vz33794,True,MP69,2019.0,5.0,1,448488.72,207049.76,G,1377.03,121.534,69.6802,101.741,-0.203487961,3.0,3.0,True,21,0,2020-04-10,2020-04-12,-3.0,304,10.0,-1.0,2020-04-10,2020-04-12
20201MP6,2020-04-29,0,2020,MP6,2020-06-01,,,2020-04-23,23.0,7.0,1.0,True,0,2020-05-12,42.0,12.0,6.6,4.0,8.0,8.0,5,56.0,15.0,6.0,0,5,14.2,vz32685,ty70158,True,B27,2018.0,6.0,2,448030.72,207795.76,G,1479.38,54.8428,74.993,67.5562,0.381777038,3.0,3.0,True,28,0,2020-04-29,2020-05-02,6.0,15,3.0,6.0,2020-04-29,2020-05-02
20201MP6,2020-04-30,12,2020,MP6,2020-06-01,,,2020-04-23,23.0,7.0,1.0,True,0,2020-05-12,42.0,12.0,6.6,4.0,8.0,8.0,5,56.0,15.0,6.0,0,5,14.2,vz32685,ty70158,True,B27,2018.0,6.0,2,448030.72,207795.76,G,1479.38,54.8428,74.993,67.5562,0.381777038,3.0,3.0,True,28,0,2020-04-29,2020-05-02,6.0,15,3.0,7.0,2020-04-29,2020-05-02
20201MP6,2020-05-01,11,2020,MP6,2020-06-01,,,2020-04-23,23.0,7.0,1.0,True,0,2020-05-12,42.0,12.0,6.6,4.0,8.0,8.0,5,56.0,15.0,6.0,0,5,14.2,vz32685,ty70158,True,B27,2018.0,6.0,2,448030.72,207795.76,G,1479.38,54.8428,74.993,67.5562,0.381777038,3.0,3.0,True,28,0,2020-04-29,2020-05-02,6.0,15,3.0,8.0,2020-04-29,2020-05-02
20201MP6,2020-05-02,5,2020,MP6,2020-06-01,,,2020-04-23,23.0,7.0,1.0,True,0,2020-05-12,42.0,12.0,6.6,4.0,8.0,8.0,5,56.0,15.0,6.0,0,5,14.2,vz32685,ty70158,True,B27,2018.0,6.0,2,448030.72,207795.76,G,1479.38,54.8428,74.993,67.5562,0.381777038,3.0,3.0,True,28,0,2020-04-29,2020-05-02,6.0,15,3.0,9.0,2020-04-29,2020-05-02
20201MP61,2020-04-15,362,2020,MP61,2020-05-27,,,2020-04-13,13.0,7.0,1.0,True,0,2020-05-03,33.0,14.0,5.9,4.0,7.0,6.0,6,47.0,15.0,6.0,0,6,17.92,ty70013,vs84232,False,,,6.0,adult,448589.72,207010.76,G,1857.83,18.7617,63.6165,69.8958,0.343728533,3.0,3.0,True,21,0,2020-04-15,2020-04-17,2.0,738,4.0,2.0,2020-04-15,2020-04-17
20201MP61,2020-04-16,162,2020,MP61,2020-05-27,,,2020-04-13,13.0,7.0,1.0,True,0,2020-05-03,33.0,14.0,5.9,4.0,7.0,6.0,6,47.0,15.0,6.0,0,6,17.92,ty70013,vs84232,False,,,6.0,adult,448589.72,207010.76,G,1857.83,18.7617,63.6165,69.8958,0.343728533,3.0,3.0,True,21,0,2020-04-15,2020-04-17,2.0,738,4.0,3.0,2020-04-15,2020-04-17
20201MP61,2020-04-17,166,2020,MP61,2020-05-27,,,2020-04-13,13.0,7.0,1.0,True,0,2020-05-03,33.0,14.0,5.9,4.0,7.0,6.0,6,47.0,15.0,6.0,0,6,17.92,ty70013,vs84232,False,,,6.0,adult,448589.72,207010.76,G,1857.83,18.7617,63.6165,69.8958,0.343728533,3.0,3.0,True,21,0,2020-04-15,2020-04-17,2.0,738,4.0,4.0,2020-04-15,2020-04-17
20201MP65,2020-04-29,10,2020,MP65,2020-05-27,,,2020-04-15,15.0,7.0,,True,0,2020-05-03,33.0,13.0,,,6.0,6.0,6,47.0,15.0,6.0,0,6,19.43,ty70009,ty70010,False,,,6.0,adult,448602.72,206929.76,G,1374.16,22.1312,63.8915,87.7976,0.038429666,3.0,3.0,True,28,0,2020-04-29,2020-05-02,14.0,76,4.0,14.0,2020-04-29,2020-05-02
20201MP65,2020-04-30,15,2020,MP65,2020-05-27,,,2020-04-15,15.0,7.0,,True,0,2020-05-03,33.0,13.0,,,6.0,6.0,6,47.0,15.0,6.0,0,6,19.43,ty70009,ty70010,False,,,6.0,adult,448602.72,206929.76,G,1374.16,22.1312,63.8915,87.7976,0.038429666,3.0,3.0,True,28,0,2020-04-29,2020-05-02,14.0,76,4.0,15.0,2020-04-29,2020-05-02
20201MP65,2020-05-01,28,2020,MP65,2020-05-27,,,2020-04-15,15.0,7.0,,True,0,2020-05-03,33.0,13.0,,,6.0,6.0,6,47.0,15.0,6.0,0,6,19.43,ty70009,ty70010,False,,,6.0,adult,448602.72,206929.76,G,1374.16,22.1312,63.8915,87.7976,0.038429666,3.0,3.0,True,28,0,2020-04-29,2020-05-02,14.0,76,4.0,16.0,2020-04-29,2020-05-02
20201MP65,2020-05-02,1,2020,MP65,2020-05-27,,,2020-04-15,15.0,7.0,,True,0,2020-05-03,33.0,13.0,,,6.0,6.0,6,47.0,15.0,6.0,0,6,19.43,ty70009,ty70010,False,,,6.0,adult,448602.72,206929.76,G,1374.16,22.1312,63.8915,87.7976,0.038429666,3.0,3.0,True,28,0,2020-04-29,2020-05-02,14.0,76,4.0,17.0,2020-04-29,2020-05-02
20201MP66,2020-05-13,16,2020,MP66,2020-05-24,,,2020-04-23,23.0,7.0,,True,0,2020-05-13,43.0,14.0,6.3,4.0,7.0,5.0,0,,,,5,0,,,,,,,,,448621.72,206914.76,G,3877.07,8.71043,63.1317,81.9797,0.139523946,3.0,3.0,True,28,0,2020-05-13,2020-05-16,20.0,32,3.0,20.0,2020-05-13,2020-05-16
20201MP66,2020-05-14,42,2020,MP66,2020-05-24,,,2020-04-23,23.0,7.0,,True,0,2020-05-13,43.0,14.0,6.3,4.0,7.0,5.0,0,,,,5,0,,,,,,,,,448621.72,206914.76,G,3877.07,8.71043,63.1317,81.9797,0.139523946,3.0,3.0,True,28,0,2020-05-13,2020-05-16,20.0,32,3.0,21.0,2020-05-13,2020-05-16
20201MP66,2020-05-15,19,2020,MP66,2020-05-24,,,2020-04-23,23.0,7.0,,True,0,2020-05-13,43.0,14.0,6.3,4.0,7.0,5.0,0,,,,5,0,,,,,,,,,448621.72,206914.76,G,3877.07,8.71043,63.1317,81.9797,0.139523946,3.0,3.0,True,28,0,2020-05-13,2020-05-16,20.0,32,3.0,22.0,2020-05-13,2020-05-16
20201MP66,2020-05-16,16,2020,MP66,2020-05-24,,,2020-04-23,23.0,7.0,,True,0,2020-05-13,43.0,14.0,6.3,4.0,7.0,5.0,0,,,,5,0,,,,,,,,,448621.72,206914.76,G,3877.07,8.71043,63.1317,81.9797,0.139523946,3.0,3.0,True,28,0,2020-05-13,2020-05-16,20.0,32,3.0,23.0,2020-05-13,2020-05-16
20201MP67,2020-04-18,83,2020,MP67,2020-05-27,,,2020-04-13,13.0,7.0,0.67,True,0,2020-05-05,35.0,14.0,4.8,3.0,9.0,9.0,9,49.0,15.0,9.0,0,9,19.0,ty70023,vs84212,False,,,6.0,adult,448468.72,207029.76,G,2101.7,129.882,71.6364,85.5944,0.076816478,3.0,3.0,True,21,0,2020-04-18,2020-04-20,5.0,439,5.0,5.0,2020-04-18,2020-04-20
20201MP67,2020-04-19,80,2020,MP67,2020-05-27,,,2020-04-13,13.0,7.0,0.67,True,0,2020-05-05,35.0,14.0,4.8,3.0,9.0,9.0,9,49.0,15.0,9.0,0,9,19.0,ty70023,vs84212,False,,,6.0,adult,448468.72,207029.76,G,2101.7,129.882,71.6364,85.5944,0.076816478,3.0,3.0,True,21,0,2020-04-18,2020-04-20,5.0,439,5.0,6.0,2020-04-18,2020-04-20
20201MP67,2020-04-20,27,2020,MP67,2020-05-27,,,2020-04-13,13.0,7.0,0.67,True,0,2020-05-05,35.0,14.0,4.8,3.0,9.0,9.0,9,49.0,15.0,9.0,0,9,19.0,ty70023,vs84212,False,,,6.0,adult,448468.72,207029.76,G,2101.7,129.882,71.6364,85.5944,0.076816478,3.0,3.0,True,21,0,2020-04-18,2020-04-20,5.0,439,5.0,7.0,2020-04-18,2020-04-20
20201MP68,2020-04-10,12,2020,MP68,2020-05-27,,,2020-04-12,12.0,7.0,1.0,True,0,2020-05-03,33.0,13.0,6.6,4.0,9.0,9.0,9,47.0,15.0,9.0,0,9,20.44,vs84238,vs84227,True,MP69,2019.0,5.0,1,448478.72,206992.76,G,4030.92,103.574,71.8433,61.5303,0.476693945,3.0,3.0,True,21,0,2020-04-10,2020-04-12,-2.0,582,10.0,-2.0,2020-04-10,2020-04-12
20201MP68,2020-04-11,214,2020,MP68,2020-05-27,,,2020-04-12,12.0,7.0,1.0,True,0,2020-05-03,33.0,13.0,6.6,4.0,9.0,9.0,9,47.0,15.0,9.0,0,9,20.44,vs84238,vs84227,True,MP69,2019.0,5.0,1,448478.72,206992.76,G,4030.92,103.574,71.8433,61.5303,0.476693945,3.0,3.0,True,21,0,2020-04-10,2020-04-12,-2.0,582,10.0,-1.0,2020-04-10,2020-04-12
20201MP68,2020-04-12,89,2020,MP68,2020-05-27,,,2020-04-12,12.0,7.0,1.0,True,0,2020-05-03,33.0,13.0,6.6,4.0,9.0,9.0,9,47.0,15.0,9.0,0,9,20.44,vs84238,vs84227,True,MP69,2019.0,5.0,1,448478.72,206992.76,G,4030.92,103.574,71.8433,61.5303,0.476693945,3.0,3.0,True,21,0,2020-04-10,2020-04-12,-2.0,582,10.0,0.0,2020-04-10,2020-04-12
20201MP69,2020-04-15,2,2020,MP69,2020-05-26,,,2020-04-09,9.0,7.0,,True,0,2020-04-30,30.0,15.0,7.2,4.0,7.0,7.0,7,44.0,15.0,7.0,0,7,18.93,vz33790,vz33791,False,,2018.0,6.0,2,448519.72,206960.76,G,2530.82,76.43,69.0764,61.3033,0.480172977,3.0,3.0,True,21,0,2020-04-15,2020-04-17,6.0,74,7.0,6.0,2020-04-15,2020-04-17
20201MP69,2020-04-16,8,2020,MP69,2020-05-26,,,2020-04-09,9.0,7.0,,True,0,2020-04-30,30.0,15.0,7.2,4.0,7.0,7.0,7,44.0,15.0,7.0,0,7,18.93,vz33790,vz33791,False,,2018.0,6.0,2,448519.72,206960.76,G,2530.82,76.43,69.0764,61.3033,0.480172977,3.0,3.0,True,21,0,2020-04-15,2020-04-17,6.0,74,7.0,7.0,2020-04-15,2020-04-17
20201MP69,2020-04-17,4,2020,MP69,2020-05-26,,,2020-04-09,9.0,7.0,,True,0,2020-04-30,30.0,15.0,7.2,4.0,7.0,7.0,7,44.0,15.0,7.0,0,7,18.93,vz33790,vz33791,False,,2018.0,6.0,2,448519.72,206960.76,G,2530.82,76.43,69.0764,61.3033,0.480172977,3.0,3.0,True,21,0,2020-04-15,2020-04-17,6.0,74,7.0,8.0,2020-04-15,2020-04-17
20201MP71,2020-04-15,11,2020,MP71,2020-05-23,,,2020-04-07,7.0,7.0,,True,0,2020-04-27,27.0,13.0,7.0,4.0,8.0,8.0,8,41.0,15.0,8.0,0,8,18.0,,vz33795,,,,,,448536.72,206873.76,G,1789.98,0.392277,68.5741,90.495,-0.008639272,3.0,3.0,True,21,0,2020-04-15,2020-04-17,8.0,121,5.0,8.0,2020-04-15,2020-04-17
20201MP71,2020-04-16,3,2020,MP71,2020-05-23,,,2020-04-07,7.0,7.0,,True,0,2020-04-27,27.0,13.0,7.0,4.0,8.0,8.0,8,41.0,15.0,8.0,0,8,18.0,,vz33795,,,,,,448536.72,206873.76,G,1789.98,0.392277,68.5741,90.495,-0.008639272,3.0,3.0,True,21,0,2020-04-15,2020-04-17,8.0,121,5.0,9.0,2020-04-15,2020-04-17
20201MP71,2020-04-17,10,2020,MP71,2020-05-23,,,2020-04-07,7.0,7.0,,True,0,2020-04-27,27.0,13.0,7.0,4.0,8.0,8.0,8,41.0,15.0,8.0,0,8,18.0,,vz33795,,,,,,448536.72,206873.76,G,1789.98,0.392277,68.5741,90.495,-0.008639272,3.0,3.0,True,21,0,2020-04-15,2020-04-17,8.0,121,5.0,10.0,2020-04-15,2020-04-17
20201MP73,2020-04-15,127,2020,MP73,2020-05-27,,,2020-04-10,10.0,7.0,0.67,True,0,2020-05-03,33.0,15.0,5.7,4.0,9.0,9.0,9,47.0,15.0,9.0,0,9,18.79,,vs84206,,,,,,448396.98,206917.97,G,4254.41,5.17682,82.8436,81.198,0.153020332,3.0,3.0,True,21,1,2020-04-15,2020-04-17,5.0,412,4.0,5.0,2020-04-15,2020-04-17
20201MP73,2020-04-16,234,2020,MP73,2020-05-27,,,2020-04-10,10.0,7.0,0.67,True,0,2020-05-03,33.0,15.0,5.7,4.0,9.0,9.0,9,47.0,15.0,9.0,0,9,18.79,,vs84206,,,,,,448396.98,206917.97,G,4254.41,5.17682,82.8436,81.198,0.153020332,3.0,3.0,True,21,1,2020-04-15,2020-04-17,5.0,412,4.0,6.0,2020-04-15,2020-04-17
20201MP73,2020-04-17,43,2020,MP73,2020-05-27,,,2020-04-10,10.0,7.0,0.67,True,0,2020-05-03,33.0,15.0,5.7,4.0,9.0,9.0,9,47.0,15.0,9.0,0,9,18.79,,vs84206,,,,,,448396.98,206917.97,G,4254.41,5.17682,82.8436,81.198,0.153020332,3.0,3.0,True,21,1,2020-04-15,2020-04-17,5.0,412,4.0,7.0,2020-04-15,2020-04-17
20201MP75,2020-04-15,25,2020,MP75,2020-05-27,,,2020-04-13,13.0,7.0,1.0,True,0,2020-05-03,33.0,13.0,6.8,4.0,8.0,8.0,8,47.0,15.0,8.0,0,8,18.03,ty70012,ty70021,False,,,6.0,adult,448359.72,206990.76,G,3272.77,18.7002,84.4066,62.6093,0.460055672,3.0,3.0,True,21,0,2020-04-15,2020-04-17,2.0,51,5.0,2.0,2020-04-15,2020-04-17
20201MP75,2020-04-16,50,2020,MP75,2020-05-27,,,2020-04-13,13.0,7.0,1.0,True,0,2020-05-03,33.0,13.0,6.8,4.0,8.0,8.0,8,47.0,15.0,8.0,0,8,18.03,ty70012,ty70021,False,,,6.0,adult,448359.72,206990.76,G,3272.77,18.7002,84.4066,62.6093,0.460055672,3.0,3.0,True,21,0,2020-04-15,2020-04-17,2.0,51,5.0,3.0,2020-04-15,2020-04-17
20201MP75,2020-04-17,4,2020,MP75,2020-05-27,,,2020-04-13,13.0,7.0,1.0,True,0,2020-05-03,33.0,13.0,6.8,4.0,8.0,8.0,8,47.0,15.0,8.0,0,8,18.03,ty70012,ty70021,False,,,6.0,adult,448359.72,206990.76,G,3272.77,18.7002,84.4066,62.6093,0.460055672,3.0,3.0,True,21,0,2020-04-15,2020-04-17,2.0,51,5.0,4.0,2020-04-15,2020-04-17
20201MP76,2020-04-29,5,2020,MP76,2020-05-27,,,2020-04-12,12.0,7.0,1.67,True,0,2020-05-04,34.0,14.0,,,9.0,8.0,7,48.0,15.0,7.0,0,7,18.43,,ty70011,,,,,,448390.72,207004.76,G,3366.79,50.0254,81.4573,48.6586,0.660544334,3.0,3.0,True,28,0,2020-04-29,2020-05-02,17.0,64,1.0,17.0,2020-04-29,2020-05-02
20201MP76,2020-04-30,0,2020,MP76,2020-05-27,,,2020-04-12,12.0,7.0,1.67,True,0,2020-05-04,34.0,14.0,,,9.0,8.0,7,48.0,15.0,7.0,0,7,18.43,,ty70011,,,,,,448390.72,207004.76,G,3366.79,50.0254,81.4573,48.6586,0.660544334,3.0,3.0,True,28,0,2020-04-29,2020-05-02,17.0,64,1.0,18.0,2020-04-29,2020-05-02
20201MP76,2020-05-01,11,2020,MP76,2020-05-27,,,2020-04-12,12.0,7.0,1.67,True,0,2020-05-04,34.0,14.0,,,9.0,8.0,7,48.0,15.0,7.0,0,7,18.43,,ty70011,,,,,,448390.72,207004.76,G,3366.79,50.0254,81.4573,48.6586,0.660544334,3.0,3.0,True,28,0,2020-04-29,2020-05-02,17.0,64,1.0,19.0,2020-04-29,2020-05-02
20201MP76,2020-05-02,0,2020,MP76,2020-05-27,,,2020-04-12,12.0,7.0,1.67,True,0,2020-05-04,34.0,14.0,,,9.0,8.0,7,48.0,15.0,7.0,0,7,18.43,,ty70011,,,,,,448390.72,207004.76,G,3366.79,50.0254,81.4573,48.6586,0.660544334,3.0,3.0,True,28,0,2020-04-29,2020-05-02,17.0,64,1.0,20.0,2020-04-29,2020-05-02
20201MP77,2020-04-15,4,2020,MP77,2020-05-29,,,2020-04-15,15.0,7.0,1.0,True,0,2020-05-06,36.0,12.0,7.0,4.0,10.0,10.0,10,50.0,15.0,10.0,0,10,17.85,vz30902,vz30598,False,,2018.0,6.0,2,448383.72,207042.76,G,4232.27,37.9794,79.7368,72.8408,0.295027727,3.0,3.0,True,21,0,2020-04-15,2020-04-17,0.0,102,5.0,0.0,2020-04-15,2020-04-17
20201MP77,2020-04-16,5,2020,MP77,2020-05-29,,,2020-04-15,15.0,7.0,1.0,True,0,2020-05-06,36.0,12.0,7.0,4.0,10.0,10.0,10,50.0,15.0,10.0,0,10,17.85,vz30902,vz30598,False,,2018.0,6.0,2,448383.72,207042.76,G,4232.27,37.9794,79.7368,72.8408,0.295027727,3.0,3.0,True,21,0,2020-04-15,2020-04-17,0.0,102,5.0,1.0,2020-04-15,2020-04-17
20201MP77,2020-04-17,0,2020,MP77,2020-05-29,,,2020-04-15,15.0,7.0,1.0,True,0,2020-05-06,36.0,12.0,7.0,4.0,10.0,10.0,10,50.0,15.0,10.0,0,10,17.85,vz30902,vz30598,False,,2018.0,6.0,2,448383.72,207042.76,G,4232.27,37.9794,79.7368,72.8408,0.295027727,3.0,3.0,True,21,0,2020-04-15,2020-04-17,0.0,102,5.0,2.0,2020-04-15,2020-04-17
20201MP80,2020-04-29,0,2020,MP80,2020-05-29,,,2020-04-17,17.0,7.0,1.0,True,0,2020-05-08,38.0,14.0,6.2,4.0,8.0,6.0,5,52.0,15.0,5.0,3,2,14.6,,ty70078,,,,,,448343.72,207270.76,G,1862.75,6.80402,77.3392,77.949,0.208782275,3.0,3.0,True,28,0,2020-04-29,2020-05-02,12.0,15,3.0,12.0,2020-04-29,2020-05-02
20201MP80,2020-04-30,0,2020,MP80,2020-05-29,,,2020-04-17,17.0,7.0,1.0,True,0,2020-05-08,38.0,14.0,6.2,4.0,8.0,6.0,5,52.0,15.0,5.0,3,2,14.6,,ty70078,,,,,,448343.72,207270.76,G,1862.75,6.80402,77.3392,77.949,0.208782275,3.0,3.0,True,28,0,2020-04-29,2020-05-02,12.0,15,3.0,13.0,2020-04-29,2020-05-02
20201MP80,2020-05-01,0,2020,MP80,2020-05-29,,,2020-04-17,17.0,7.0,1.0,True,0,2020-05-08,38.0,14.0,6.2,4.0,8.0,6.0,5,52.0,15.0,5.0,3,2,14.6,,ty70078,,,,,,448343.72,207270.76,G,1862.75,6.80402,77.3392,77.949,0.208782275,3.0,3.0,True,28,0,2020-04-29,2020-05-02,12.0,15,3.0,14.0,2020-04-29,2020-05-02
20201MP80,2020-05-02,0,2020,MP80,2020-05-29,,,2020-04-17,17.0,7.0,1.0,True,0,2020-05-08,38.0,14.0,6.2,4.0,8.0,6.0,5,52.0,15.0,5.0,3,2,14.6,,ty70078,,,,,,448343.72,207270.76,G,1862.75,6.80402,77.3392,77.949,0.208782275,3.0,3.0,True,28,0,2020-04-29,2020-05-02,12.0,15,3.0,15.0,2020-04-29,2020-05-02
20201MP96,2020-04-29,5,2020,MP96,2020-06-05,,,2020-04-25,25.0,7.0,1.0,True,0,2020-05-14,44.0,11.0,5.1,3.0,9.0,9.0,7,58.0,15.0,8.0,0,7,15.03,vz30994,ts47904,True,B11,2019.0,5.0,1,447925.72,207923.76,G,2388.28,74.529,74.021,4.76092,0.996549702,3.0,3.0,True,28,0,2020-04-29,2020-05-02,4.0,159,5.0,4.0,2020-04-29,2020-05-02
20201MP96,2020-04-30,48,2020,MP96,2020-06-05,,,2020-04-25,25.0,7.0,1.0,True,0,2020-05-14,44.0,11.0,5.1,3.0,9.0,9.0,7,58.0,15.0,8.0,0,7,15.03,vz30994,ts47904,True,B11,2019.0,5.0,1,447925.72,207923.76,G,2388.28,74.529,74.021,4.76092,0.996549702,3.0,3.0,True,28,0,2020-04-29,2020-05-02,4.0,159,5.0,5.0,2020-04-29,2020-05-02
20201MP96,2020-05-01,51,2020,MP96,2020-06-05,,,2020-04-25,25.0,7.0,1.0,True,0,2020-05-14,44.0,11.0,5.1,3.0,9.0,9.0,7,58.0,15.0,8.0,0,7,15.03,vz30994,ts47904,True,B11,2019.0,5.0,1,447925.72,207923.76,G,2388.28,74.529,74.021,4.76092,0.996549702,3.0,3.0,True,28,0,2020-04-29,2020-05-02,4.0,159,5.0,6.0,2020-04-29,2020-05-02
20201MP96,2020-05-02,5,2020,MP96,2020-06-05,,,2020-04-25,25.0,7.0,1.0,True,0,2020-05-14,44.0,11.0,5.1,3.0,9.0,9.0,7,58.0,15.0,8.0,0,7,15.03,vz30994,ts47904,True,B11,2019.0,5.0,1,447925.72,207923.76,G,2388.28,74.529,74.021,4.76092,0.996549702,3.0,3.0,True,28,0,2020-04-29,2020-05-02,4.0,159,5.0,7.0,2020-04-29,2020-05-02
20201MP98,2020-04-21,33,2020,MP98,2020-05-15,,,2020-04-18,18.0,6.0,,True,0,2020-05-11,41.0,17.0,5.5,3.0,7.0,2.0,0,,,,2,0,,,,,,,,,447817.72,207173.76,G,9702.75,7.74002,120.32,208.726,-0.876928155,3.0,2.0,True,21,0,2020-04-21,2020-04-23,3.0,72,4.0,3.0,2020-04-21,2020-04-23
20201MP98,2020-04-22,2,2020,MP98,2020-05-15,,,2020-04-18,18.0,6.0,,True,0,2020-05-11,41.0,17.0,5.5,3.0,7.0,2.0,0,,,,2,0,,,,,,,,,447817.72,207173.76,G,9702.75,7.74002,120.32,208.726,-0.876928155,3.0,2.0,True,21,0,2020-04-21,2020-04-23,3.0,72,4.0,4.0,2020-04-21,2020-04-23
20201MP98,2020-04-23,1,2020,MP98,2020-05-15,,,2020-04-18,18.0,6.0,,True,0,2020-05-11,41.0,17.0,5.5,3.0,7.0,2.0,0,,,,2,0,,,,,,,,,447817.72,207173.76,G,9702.75,7.74002,120.32,208.726,-0.876928155,3.0,2.0,True,21,0,2020-04-21,2020-04-23,3.0,72,4.0,5.0,2020-04-21,2020-04-23
20201O105,2020-04-27,0,2020,O105,2020-05-30,,,2020-04-20,20.0,7.0,1.0,True,0,2020-05-09,39.0,13.0,4.3,3.0,7.0,7.0,7,53.0,15.0,7.0,1,6,17.57,vz31376,tw41898,False,,2018.0,6.0,2,445697.33,207743.71,G,6496.15,403.64,115.697,164.272,-0.962559391,2.0,2.0,True,21,0,2020-04-27,2020-04-29,7.0,63,3.0,7.0,2020-04-27,2020-04-29
20201O105,2020-04-28,0,2020,O105,2020-05-30,,,2020-04-20,20.0,7.0,1.0,True,0,2020-05-09,39.0,13.0,4.3,3.0,7.0,7.0,7,53.0,15.0,7.0,1,6,17.57,vz31376,tw41898,False,,2018.0,6.0,2,445697.33,207743.71,G,6496.15,403.64,115.697,164.272,-0.962559391,2.0,2.0,True,21,0,2020-04-27,2020-04-29,7.0,63,3.0,8.0,2020-04-27,2020-04-29
20201O105,2020-04-29,10,2020,O105,2020-05-30,,,2020-04-20,20.0,7.0,1.0,True,0,2020-05-09,39.0,13.0,4.3,3.0,7.0,7.0,7,53.0,15.0,7.0,1,6,17.57,vz31376,tw41898,False,,2018.0,6.0,2,445697.33,207743.71,G,6496.15,403.64,115.697,164.272,-0.962559391,2.0,2.0,True,21,0,2020-04-27,2020-04-29,7.0,63,3.0,9.0,2020-04-27,2020-04-29
20201O107,2020-05-10,2,2020,O107,2020-06-04,,,2020-04-22,22.0,7.0,1.0,True,0,2020-05-12,42.0,11.0,6.7,4.0,10.0,10.0,10,56.0,15.0,10.0,0,10,17.48,vz32719,vz33113,True,SW109A,2019.0,5.0,1,445709.33,207638.71,G,5056.46,324.357,104.131,180.914,-0.999872765,2.0,2.0,True,21,0,2020-05-10,2020-05-12,18.0,75,3.0,18.0,2020-05-10,2020-05-12
20201O107,2020-05-11,1,2020,O107,2020-06-04,,,2020-04-22,22.0,7.0,1.0,True,0,2020-05-12,42.0,11.0,6.7,4.0,10.0,10.0,10,56.0,15.0,10.0,0,10,17.48,vz32719,vz33113,True,SW109A,2019.0,5.0,1,445709.33,207638.71,G,5056.46,324.357,104.131,180.914,-0.999872765,2.0,2.0,True,21,0,2020-05-10,2020-05-12,18.0,75,3.0,19.0,2020-05-10,2020-05-12
20201O107,2020-05-12,17,2020,O107,2020-06-04,,,2020-04-22,22.0,7.0,1.0,True,0,2020-05-12,42.0,11.0,6.7,4.0,10.0,10.0,10,56.0,15.0,10.0,0,10,17.48,vz32719,vz33113,True,SW109A,2019.0,5.0,1,445709.33,207638.71,G,5056.46,324.357,104.131,180.914,-0.999872765,2.0,2.0,True,21,0,2020-05-10,2020-05-12,18.0,75,3.0,20.0,2020-05-10,2020-05-12
20201O109,2020-04-27,21,2020,O109,2020-06-04,,,2020-04-20,20.0,7.0,0.0,True,0,2020-05-13,43.0,20.0,5.1,3.0,4.0,2.0,2,57.0,15.0,2.0,0,2,20.1,,tw41858,,,,,,445869.33,207566.71,G,3097.73,354.29,98.9265,182.84,-0.99877179,2.0,3.0,True,21,0,2020-04-27,2020-04-29,7.0,68,3.0,7.0,2020-04-27,2020-04-29
20201O109,2020-04-28,0,2020,O109,2020-06-04,,,2020-04-20,20.0,7.0,0.0,True,0,2020-05-13,43.0,20.0,5.1,3.0,4.0,2.0,2,57.0,15.0,2.0,0,2,20.1,,tw41858,,,,,,445869.33,207566.71,G,3097.73,354.29,98.9265,182.84,-0.99877179,2.0,3.0,True,21,0,2020-04-27,2020-04-29,7.0,68,3.0,8.0,2020-04-27,2020-04-29
20201O109,2020-04-29,0,2020,O109,2020-06-04,,,2020-04-20,20.0,7.0,0.0,True,0,2020-05-13,43.0,20.0,5.1,3.0,4.0,2.0,2,57.0,15.0,2.0,0,2,20.1,,tw41858,,,,,,445869.33,207566.71,G,3097.73,354.29,98.9265,182.84,-0.99877179,2.0,3.0,True,21,0,2020-04-27,2020-04-29,7.0,68,3.0,9.0,2020-04-27,2020-04-29
20201O115,2020-04-27,3,2020,O115,2020-05-30,,,2020-04-17,17.0,7.0,1.0,True,0,2020-05-07,37.0,12.0,7.0,4.0,9.0,8.0,8,51.0,15.0,8.0,0,8,18.53,ty70701,tl38938,False,,,6.0,adult,445904.33,207703.71,G,9096.45,306.225,111.39,197.552,-0.953443646,2.0,2.0,True,21,0,2020-04-27,2020-04-29,10.0,40,7.0,10.0,2020-04-27,2020-04-29
20201O115,2020-04-28,5,2020,O115,2020-05-30,,,2020-04-17,17.0,7.0,1.0,True,0,2020-05-07,37.0,12.0,7.0,4.0,9.0,8.0,8,51.0,15.0,8.0,0,8,18.53,ty70701,tl38938,False,,,6.0,adult,445904.33,207703.71,G,9096.45,306.225,111.39,197.552,-0.953443646,2.0,2.0,True,21,0,2020-04-27,2020-04-29,10.0,40,7.0,11.0,2020-04-27,2020-04-29
